@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}
@attribute class_2 {0,1}

@data
4058,102,-0.556655,0.086938,0.010387,-0.002271,1,1,0
4045,102,-0.561313,-0.041909,0.087815,0.025104,1,1,0
4040,102,-0.528574,-0.007558,0.121615,-0.086650,1,1,0
4068,102,-0.503097,0.015417,-0.068439,0.001520,1,1,0
4075,102,-0.591872,0.193116,-0.128623,-0.075979,0,1,0
4072,102,-0.469484,0.000182,-0.068228,-0.033653,1,1,0
4043,102,-0.486489,-0.012502,0.092559,-0.039566,1,1,0
4041,102,-0.557558,-0.007726,0.102867,-0.080703,1,1,0
4070,102,-0.568063,-0.067450,-0.077688,-0.159229,1,1,0
4098,103,-0.622184,-0.003808,0.055944,-0.024854,1,1,0
4094,103,-0.530064,-0.031731,0.133039,-0.021698,1,1,0
4087,103,-0.539734,0.063887,0.005061,-0.087006,1,1,0
4117,103,-0.542476,0.016070,-0.108164,-0.047251,1,1,0
4111,103,-0.540609,0.025824,-0.064484,-0.084436,1,1,0
4093,103,-0.673904,-0.020232,0.094688,-0.018022,1,0,0
4092,103,-0.539583,0.153391,0.136597,-0.064403,1,1,0
4080,103,-0.537596,0.058322,-0.005957,0.026708,1,1,0
4090,103,-0.567508,0.073496,0.123875,-0.069650,1,1,0
4103,103,-0.525819,0.019639,-0.125385,-0.094065,1,1,0
4116,103,-0.475592,0.058664,-0.156077,-0.166081,1,1,0
4119,103,-0.454140,-0.067257,-0.172530,0.044220,1,1,0
4106,103,-0.437396,-0.015649,-0.029797,0.091163,1,1,0
4108,103,-0.637251,0.024263,-0.095531,0.046702,1,1,0
4118,103,-0.437489,-0.063701,-0.115627,-0.076044,0,1,0
4109,103,-0.456784,0.002900,-0.073332,0.018255,1,1,0
4083,103,-0.559356,0.060771,0.071851,-0.021261,1,1,0
4096,103,-0.623582,0.049501,-0.007549,-0.024597,1,1,0
4107,103,-0.456749,0.027965,-0.154008,0.038985,1,1,0
4115,103,-0.599030,0.050612,-0.153999,-0.040433,1,1,0
4082,103,-0.512704,0.010543,0.108478,0.046507,1,1,0
4091,103,-0.528588,-0.024301,0.163463,-0.080464,1,1,0
4095,103,-0.564016,0.093124,0.052673,-0.126269,1,1,0
4112,103,-0.517092,0.002579,-0.030533,-0.008821,1,1,0
4113,103,-0.574205,-0.014734,-0.109345,-0.027706,1,1,0
4101,103,-0.446330,0.159246,-0.072085,-0.049637,0,1,0
4088,103,-0.519641,-0.048015,0.058595,-0.010865,1,1,0
4089,103,-0.549968,0.051156,0.066679,0.047711,1,1,0
4110,103,-0.488126,0.076522,-0.080649,-0.034091,1,1,0
4085,103,-0.610450,0.006970,0.064571,0.006476,1,1,0
4099,103,-0.538181,0.015435,0.182570,-0.051242,1,1,0
4086,103,-0.561970,0.060728,-0.015654,-0.024373,1,1,0
4084,103,-0.559689,0.038945,0.050034,-0.098187,1,1,0
4102,103,-0.550437,-0.020324,-0.095928,0.023309,1,1,0
4114,103,-0.537756,0.023714,-0.086840,0.003863,1,1,0
4104,103,-0.462324,0.058786,-0.077656,-0.069670,1,1,0
4081,103,-0.548513,0.042090,0.079967,-0.016142,1,1,0
4100,103,-0.458773,0.063584,-0.152195,0.022801,1,1,0
4097,103,-0.513535,0.019174,0.148640,-0.111808,1,1,0
4105,103,-0.580638,0.041353,-0.131479,0.039807,1,1,0
4156,104,-0.540378,0.043243,-0.185083,-0.098648,1,1,0
4120,104,-0.557343,0.022697,0.035391,0.051314,1,1,0
4127,104,-0.521658,-0.010465,0.007973,-0.107047,1,1,0
4124,104,-0.544703,0.067847,0.069820,-0.095075,1,1,0
4158,104,-0.542574,0.010410,-0.103963,0.037266,1,1,0
4148,104,-0.542817,0.038308,-0.165484,-0.050404,1,1,0
4126,104,-0.518394,0.049531,0.047006,-0.030531,1,1,0
4130,104,-0.494876,0.095394,0.181924,-0.017768,1,1,0
4146,104,-0.480935,0.041606,0.014728,-0.029713,1,1,0
4136,104,-0.530079,0.047590,-0.014162,-0.027718,1,1,0
4135,104,-0.628385,0.027173,0.061157,0.010685,1,1,0
4157,104,-0.517149,0.018065,-0.051201,-0.076087,1,1,0
4145,104,-0.580918,0.100645,-0.133254,-0.034278,1,1,0
4123,104,-0.476172,0.051924,0.097909,0.025064,1,1,0
4134,104,-0.576288,0.086730,0.081317,-0.115974,1,1,0
4128,104,-0.620836,0.024676,0.063956,-0.090084,1,1,0
4155,104,-0.494535,-0.005702,-0.150404,0.025766,1,1,0
4133,104,-0.581258,0.140840,0.075986,-0.007724,1,1,0
4142,104,-0.507289,0.074816,-0.226933,0.095615,1,1,0
4149,104,-0.489642,0.015948,-0.081330,0.002897,1,1,0
4140,104,-0.430362,-0.025695,-0.049522,-0.014617,1,1,0
4139,104,-0.512347,-0.015172,0.072758,-0.000098,1,1,0
4132,104,-0.515047,0.010702,0.107649,0.007743,1,1,0
4125,104,-0.570825,0.030891,0.084062,-0.057347,1,1,0
4144,104,-0.470729,0.059166,-0.235735,-0.075860,1,1,0
4138,104,-0.499471,0.064294,0.029834,-0.040179,1,1,0
4121,104,-0.520903,0.086618,0.078409,0.016835,1,1,0
4150,104,-0.522409,0.035386,-0.254717,0.002377,1,1,0
4159,104,-0.442522,0.022160,-0.151815,-0.042844,1,1,0
4147,104,-0.521313,0.039160,-0.132436,-0.016588,1,1,0
4152,104,-0.545305,0.013509,-0.088669,-0.074685,1,1,0
4153,104,-0.492895,-0.047151,-0.176746,-0.044658,1,1,0
4137,104,-0.518591,0.103176,0.022687,-0.090094,1,1,0
4143,104,-0.681474,-0.010963,-0.062053,0.006220,1,1,0
4154,104,-0.531082,-0.015025,-0.132390,-0.038467,1,1,0
4122,104,-0.572907,0.125052,0.173700,-0.051485,1,1,0
4151,104,-0.496684,0.087354,0.020522,0.003639,1,1,0
4141,104,-0.492574,-0.006900,-0.088054,-0.062675,1,1,0
4131,104,-0.527963,0.085145,0.038233,0.033183,1,1,0
4129,104,-0.550454,0.037433,0.050006,-0.064005,1,1,0
4195,105,-0.488493,0.036969,-0.211396,-0.007785,1,1,0
4190,105,-0.527805,-0.043827,-0.081230,-0.026767,1,1,0
4163,105,-0.474207,0.051201,0.095370,0.019657,1,1,0
4165,105,-0.574390,0.030124,-0.000993,-0.097847,1,1,0
4188,105,-0.479696,-0.043961,-0.032264,-0.036179,1,1,0
4164,105,-0.544885,0.046800,0.004762,-0.023565,1,1,0
4186,105,-0.544303,0.020904,-0.071723,-0.028024,1,1,0
4175,105,-0.530390,0.049270,0.072093,-0.059002,1,1,0
4193,105,-0.458956,0.007716,-0.128316,-0.070001,1,1,0
4176,105,-0.530267,-0.010122,0.062377,-0.022322,1,1,0
4187,105,-0.540264,-0.026817,-0.139680,-0.034527,1,1,0
4167,105,-0.551269,0.075538,0.068073,-0.001679,1,1,0
4168,105,-0.494095,0.016545,0.088163,-0.025208,1,1,0
4183,105,-0.494518,0.036675,-0.153110,-0.015777,1,1,0
4189,105,-0.587259,0.035686,-0.234215,-0.058284,1,1,0
4198,105,-0.506047,-0.043482,0.056012,-0.127155,1,1,0
4179,105,-0.560392,0.062072,0.045217,0.020323,1,1,0
4173,105,-0.578098,0.055506,0.067028,-0.032802,1,1,0
4194,105,-0.438965,0.038392,-0.027923,-0.039264,1,1,0
4174,105,-0.535254,0.061830,0.091819,-0.058878,1,1,0
4197,105,-0.609499,0.114423,-0.007942,0.020766,1,1,0
4192,105,-0.526117,0.048045,-0.093504,-0.023300,1,1,0
4178,105,-0.546586,0.076961,0.143525,-0.014120,1,1,0
4170,105,-0.523073,-0.026078,0.072561,-0.027838,1,1,0
4171,105,-0.603066,0.040814,0.089016,-0.063912,1,1,0
4185,105,-0.451052,0.002227,-0.172239,-0.029824,1,1,0
4166,105,-0.508446,0.045985,-0.063166,0.014648,1,1,0
4169,105,-0.563520,0.083147,0.121315,0.030951,1,1,0
4196,105,-0.520592,0.056101,-0.145696,0.009549,1,1,0
4180,105,-0.482928,0.084259,-0.071708,-0.012749,1,1,0
4184,105,-0.506101,0.081206,-0.129177,-0.051117,1,1,0
4181,105,-0.581062,-0.024919,-0.043173,0.040233,1,1,0
4199,105,-0.565390,0.016843,-0.052250,-0.083046,1,1,0
4161,105,-0.585340,0.149892,0.079498,-0.007753,1,0,0
4162,105,-0.486416,0.016323,0.064387,0.001659,1,1,0
4191,105,-0.537672,0.063022,-0.167659,-0.050346,1,1,0
4177,105,-0.465238,-0.023116,0.071574,-0.026387,1,1,0
4172,105,-0.633295,0.026817,0.066554,-0.095217,1,1,0
4182,105,-0.455469,-0.056104,-0.117531,-0.029347,1,1,0
4160,105,-0.512544,0.000105,0.094806,0.034698,1,1,0
4234,106,-0.486269,-0.068299,-0.057011,0.054783,1,1,0
4224,106,-0.550810,0.030656,-0.169421,-0.038300,1,1,0
4228,106,-0.573896,0.019417,-0.005896,-0.091705,1,1,0
4214,106,-0.579100,0.062275,0.130792,-0.097080,1,1,0
4202,106,-0.497989,0.127649,0.130229,-0.070333,1,1,0
4207,106,-0.629455,0.062709,0.106433,-0.090520,1,1,0
4219,106,-0.612326,0.008324,0.039517,-0.040240,1,1,0
4213,106,-0.573479,0.140584,0.106375,-0.089218,1,1,0
4217,106,-0.517907,0.046507,0.065664,0.004524,1,1,0
4236,106,-0.477260,0.016411,-0.113077,-0.084488,1,1,0
4231,106,-0.475108,0.012121,-0.137555,-0.000903,1,1,0
4218,106,-0.604819,0.136212,0.021118,0.030667,1,1,0
4225,106,-0.520306,0.057537,-0.085510,0.026225,1,1,0
4206,106,-0.600200,0.101033,0.038454,0.036928,1,1,0
4201,106,-0.526461,0.153235,0.090779,-0.064061,1,1,0
4204,106,-0.576630,0.096173,0.051476,-0.034538,1,1,0
4226,106,-0.555900,0.041159,-0.149804,-0.074508,1,1,0
4216,106,-0.566375,0.143751,0.049433,-0.059915,1,1,0
4210,106,-0.586054,0.098939,0.127749,-0.087673,1,1,0
4235,106,-0.500484,-0.093154,-0.187044,-0.101963,1,1,0
4223,106,-0.523712,0.028301,-0.134462,-0.041003,1,1,0
4227,106,-0.607657,0.000811,-0.074266,-0.090345,1,1,0
4215,106,-0.539389,-0.012166,0.046767,-0.061014,1,1,0
4221,106,-0.532125,0.086140,-0.081390,-0.051336,1,1,0
4229,106,-0.518332,-0.031401,-0.165216,0.034565,1,1,0
4220,106,-0.541729,0.037958,-0.230384,-0.038136,1,1,0
4211,106,-0.628534,-0.020931,0.137562,-0.017648,1,1,0
4239,106,-0.481785,-0.059663,-0.088229,0.078698,1,1,0
4230,106,-0.545854,0.091088,-0.091145,0.008857,1,1,0
4200,106,-0.517831,-0.093965,-0.000156,-0.003051,1,1,0
4222,106,-0.592175,0.055277,-0.160795,0.034534,1,1,0
4232,106,-0.448134,-0.059349,-0.005330,-0.031550,1,1,0
4233,106,-0.510983,0.141931,-0.140238,-0.020482,1,1,0
4237,106,-0.531470,0.075113,-0.144807,-0.119699,1,1,0
4203,106,-0.484359,0.072524,0.080532,-0.023625,1,1,0
4209,106,-0.521239,0.003760,0.025158,-0.064411,1,1,0
4238,106,-0.496636,0.096451,-0.210494,-0.077417,1,1,0
4208,106,-0.573933,0.012141,0.033874,-0.129917,1,1,0
4212,106,-0.644931,-0.009049,0.041408,0.050361,1,1,0
4205,106,-0.530767,0.043648,0.094451,-0.030189,1,1,0
4260,107,-0.472521,-0.004830,0.003089,-0.029545,1,1,0
4277,107,-0.485349,0.047625,-0.055849,-0.024906,1,1,0
4259,107,-0.573583,0.081872,0.015757,-0.102403,1,1,0
4267,107,-0.444804,0.053329,-0.121612,0.006676,1,1,0
4257,107,-0.486971,0.145032,0.058879,-0.076458,1,1,0
4254,107,-0.526577,0.076711,0.077036,-0.046166,1,1,0
4261,107,-0.581417,0.019381,-0.089958,-0.015944,1,1,0
4275,107,-0.501267,0.063997,-0.120705,0.024293,1,1,0
4249,107,-0.543027,-0.007949,0.086408,0.004232,1,1,0
4240,107,-0.520287,0.000738,0.085867,-0.095610,1,1,0
4272,107,-0.490604,0.036597,-0.053880,-0.000540,1,1,0
4276,107,-0.467393,0.016790,-0.106827,-0.002773,1,1,0
4258,107,-0.658264,0.050797,0.117628,-0.087914,1,1,0
4268,107,-0.476994,0.087439,-0.097809,0.003614,1,1,0
4248,107,-0.603529,-0.000797,0.016030,-0.098185,1,1,0
4269,107,-0.491817,0.043652,-0.071572,-0.032153,1,1,0
4274,107,-0.583389,0.060672,-0.143639,-0.038982,1,1,0
4278,107,-0.465212,-0.022262,0.006102,-0.071068,1,1,0
4270,107,-0.461099,0.058956,-0.110425,-0.027443,1,1,0
4245,107,-0.452834,0.044110,0.021085,0.035227,1,1,0
4250,107,-0.520812,-0.015631,-0.002349,-0.000282,1,1,0
4242,107,-0.533700,0.014855,0.122129,-0.058711,1,1,0
4252,107,-0.482268,0.098339,0.085321,-0.016376,1,1,0
4264,107,-0.590389,0.089195,-0.039010,0.002303,1,1,0
4256,107,-0.523828,0.020667,0.011101,-0.010408,1,1,0
4263,107,-0.591596,-0.026305,-0.096286,0.007696,1,1,0
4246,107,-0.550610,0.065749,0.041298,-0.049561,1,1,0
4251,107,-0.618673,-0.006136,0.043809,0.021519,1,1,0
4247,107,-0.533943,0.077756,0.029529,-0.020525,1,1,0
4271,107,-0.593016,0.052857,-0.092816,-0.071873,1,1,0
4244,107,-0.517062,0.067765,0.031439,-0.043247,1,1,0
4262,107,-0.509973,-0.059027,-0.117896,0.081703,1,1,0
4265,107,-0.509908,0.030489,-0.087052,0.032885,1,1,0
4243,107,-0.559590,0.025306,0.063699,-0.067674,1,1,0
4273,107,-0.601922,0.075084,-0.044203,0.018753,1,1,0
4266,107,-0.576100,0.091601,-0.102926,-0.032085,1,1,0
4241,107,-0.452338,0.046441,0.066075,-0.062660,1,1,0
4255,107,-0.606000,0.071247,0.110469,-0.031899,1,1,0
4279,107,-0.502960,0.115753,-0.108106,-0.052610,1,1,0
4253,107,-0.465259,-0.054015,-0.049090,-0.035530,1,1,0
4283,108,-0.564598,0.003077,0.017691,0.025404,1,1,0
4314,108,-0.539032,0.039450,-0.050175,-0.006157,1,1,0
4289,108,-0.499665,-0.038326,0.028837,-0.010526,1,1,0
4307,108,-0.514679,-0.102894,-0.097141,-0.048942,0,1,0
4287,108,-0.587088,0.148702,0.076313,0.005283,1,1,0
4291,108,-0.587729,0.069505,0.084092,0.036394,1,1,0
4292,108,-0.525784,0.037372,0.097247,0.077086,1,1,0
4301,108,-0.536416,0.024761,-0.084868,0.035454,1,1,0
4318,108,-0.424774,0.097681,-0.166829,-0.057958,1,1,0
4282,108,-0.591128,-0.024463,0.029971,0.009916,1,1,0
4288,108,-0.645906,0.108432,0.059048,-0.085808,1,0,0
4302,108,-0.502313,0.100871,-0.071016,0.029549,1,1,0
4295,108,-0.568911,0.028915,0.044340,-0.113223,1,1,0
4297,108,-0.564457,0.058899,0.163908,0.002543,1,1,0
4299,108,-0.528620,0.017125,0.127387,-0.008455,1,1,0
4306,108,-0.621272,0.106324,-0.088489,-0.000611,1,1,0
4280,108,-0.541828,0.095557,0.128898,-0.027022,1,1,0
4312,108,-0.542465,0.051438,-0.064112,-0.049439,1,1,0
4303,108,-0.579514,0.039756,-0.118023,-0.099154,1,1,0
4305,108,-0.557338,0.058402,-0.148789,-0.107850,1,1,0
4284,108,-0.584915,0.012033,0.045654,-0.077657,1,1,0
4319,108,-0.522334,0.045681,-0.146714,-0.140518,1,1,0
4309,108,-0.614912,0.008033,-0.165106,-0.033496,1,1,0
4313,108,-0.442229,-0.006475,-0.241036,0.001914,1,1,0
4298,108,-0.498147,0.092174,0.096702,-0.108718,1,1,0
4308,108,-0.466010,-0.031326,-0.082094,-0.027959,1,1,0
4296,108,-0.602647,0.107248,0.034316,-0.023082,1,1,0
4317,108,-0.515205,0.145279,-0.192545,-0.081909,1,1,0
4311,108,-0.492841,-0.003214,-0.061632,0.010801,1,1,0
4300,108,-0.527716,0.057439,-0.115377,-0.013009,1,1,0
4290,108,-0.460446,0.016707,0.030792,-0.113345,1,1,0
4294,108,-0.498197,0.045895,-0.022324,-0.024794,1,1,0
4304,108,-0.477116,0.065655,-0.068510,-0.005775,1,1,0
4293,108,-0.534693,-0.042380,0.011619,-0.018870,1,1,0
4281,108,-0.539488,0.098934,0.065433,-0.074409,1,1,0
4310,108,-0.479732,-0.003637,-0.085039,-0.002110,1,1,0
4316,108,-0.555478,-0.078478,-0.194408,-0.108497,1,1,0
4315,108,-0.600829,0.087800,-0.112888,0.013618,1,1,0
4285,108,-0.570167,0.108399,0.053146,-0.012215,1,1,0
4286,108,-0.538424,0.084289,0.044715,-0.057372,1,1,0
4347,109,-0.560555,0.041877,-0.224687,0.065833,1,1,0
4330,109,-0.548396,0.065860,-0.013670,-0.056615,1,1,0
4354,109,-0.413927,-0.040256,-0.076820,0.018804,0,1,0
4323,109,-0.519360,0.034183,0.097937,0.054621,1,1,0
4353,109,-0.593085,0.021529,-0.195384,-0.108229,1,1,0
4352,109,-0.548033,0.012899,-0.148055,-0.038063,1,1,0
4336,109,-0.557670,0.159855,0.042829,-0.009790,1,1,0
4355,109,-0.524250,-0.017702,-0.082471,-0.032409,1,1,0
4339,109,-0.609666,0.129102,0.031547,-0.068939,1,1,0
4329,109,-0.463704,0.017495,0.077888,-0.074234,1,1,0
4337,109,-0.493891,0.030899,0.124278,-0.034052,1,1,0
4322,109,-0.514337,0.104834,0.085910,0.005386,1,1,0
4356,109,-0.450858,0.045313,-0.083080,-0.069140,1,1,0
4340,109,-0.541380,-0.046213,-0.180485,-0.044463,1,1,0
4327,109,-0.536784,0.046215,-0.016135,0.016714,1,1,0
4348,109,-0.493556,0.067030,-0.180338,0.064960,1,1,0
4333,109,-0.498104,0.095720,0.055245,-0.007805,1,1,0
4357,109,-0.499785,0.033277,-0.088700,-0.012633,1,1,0
4344,109,-0.434454,0.029369,-0.091958,0.031175,1,1,0
4350,109,-0.565364,-0.025747,-0.109646,-0.050068,1,1,0
4320,109,-0.497575,0.013499,0.026123,-0.038988,1,1,0
4325,109,-0.568457,-0.008555,0.127056,-0.003353,1,1,0
4346,109,-0.590760,0.080723,-0.170534,-0.018721,1,1,0
4328,109,-0.500138,0.047688,0.064824,0.001773,1,1,0
4338,109,-0.561915,0.117596,0.071140,0.010252,1,1,0
4326,109,-0.488051,0.039464,0.070651,-0.017381,1,1,0
4334,109,-0.578132,-0.004704,0.100265,-0.057659,1,1,0
4342,109,-0.510999,0.033322,-0.049557,-0.069096,1,1,0
4324,109,-0.499865,0.085020,-0.032053,-0.057538,1,1,0
4331,109,-0.549555,0.057277,0.068435,0.032381,1,1,0
4343,109,-0.572587,-0.010370,-0.151783,-0.022460,1,1,0
4351,109,-0.472298,0.042226,-0.077197,0.027016,1,1,0
4349,109,-0.394242,-0.051509,-0.023183,-0.051976,0,1,0
4358,109,-0.490874,-0.059332,-0.085041,0.055010,1,1,0
4359,109,-0.439843,-0.060994,-0.153109,-0.057723,0,1,0
4341,109,-0.503695,-0.082558,-0.027538,-0.079699,1,1,0
4335,109,-0.548018,0.045893,0.168893,-0.035213,1,1,0
4332,109,-0.518916,0.014447,0.038570,-0.012383,1,1,0
4321,109,-0.523703,0.039767,-0.016299,-0.000506,1,1,0
4345,109,-0.547737,0.054729,-0.064983,0.034792,1,1,0
4382,110,-0.484727,-0.004456,-0.088427,-0.017830,1,1,0
4386,110,-0.492441,0.010095,-0.165064,-0.007709,1,1,0
4373,110,-0.556232,0.034624,0.038255,-0.002995,1,1,0
4394,110,-0.588641,0.093034,-0.201815,-0.012280,1,1,0
4360,110,-0.603276,0.000294,-0.000918,-0.119100,1,1,0
4385,110,-0.530040,0.028584,-0.182917,-0.067178,1,1,0
4363,110,-0.382454,-0.001604,0.060463,-0.022872,1,1,0
4390,110,-0.545631,0.097589,-0.109111,0.072228,1,1,0
4379,110,-0.532592,0.002347,0.045928,-0.015139,1,1,0
4391,110,-0.513888,0.023925,-0.055436,0.024095,1,1,0
4381,110,-0.481035,-0.007641,-0.082780,0.027972,1,1,0
4383,110,-0.494116,0.025507,-0.144042,-0.060956,1,1,0
4368,110,-0.501367,-0.011256,0.068941,0.104431,1,1,0
4366,110,-0.625091,0.035264,0.092165,-0.023205,1,1,0
4365,110,-0.574373,0.009733,0.043514,-0.061946,1,1,0
4378,110,-0.572021,0.068516,0.160195,-0.031169,1,1,0
4374,110,-0.602178,0.084430,-0.048899,-0.073825,1,1,0
4384,110,-0.406074,-0.020060,-0.098483,-0.067044,0,1,0
4395,110,-0.444565,0.014810,-0.124770,0.021501,1,1,0
4399,110,-0.462809,-0.004507,-0.127150,-0.049022,1,1,0
4371,110,-0.534712,0.097029,0.088629,0.046498,1,1,0
4372,110,-0.486450,0.027574,0.114848,-0.109879,1,1,0
4370,110,-0.543500,0.077887,0.181058,-0.002793,1,1,0
4361,110,-0.600591,-0.021155,0.094582,-0.102816,1,1,0
4375,110,-0.495014,0.058329,0.024935,-0.030263,1,1,0
4364,110,-0.584775,0.039105,0.054349,-0.030137,1,1,0
4376,110,-0.615806,0.053088,0.106218,-0.018898,1,1,0
4380,110,-0.495767,-0.044322,-0.037318,-0.044449,1,1,0
4367,110,-0.491371,0.121472,0.128746,-0.020796,1,1,0
4362,110,-0.482349,0.105288,0.065845,-0.076425,1,1,0
4389,110,-0.614817,0.017112,-0.107328,-0.040338,1,1,0
4369,110,-0.580324,0.103368,0.095140,-0.065539,1,1,0
4397,110,-0.499849,0.068918,-0.044302,0.058738,1,1,0
4388,110,-0.504436,0.034309,-0.060101,-0.050179,1,1,0
4396,110,-0.543745,-0.079259,-0.090892,0.016892,1,1,0
4377,110,-0.605165,0.030512,0.188676,-0.011746,1,1,0
4393,110,-0.545072,0.073716,-0.152226,-0.027036,1,1,0
4392,110,-0.466591,0.013206,-0.150635,-0.004474,1,1,0
4387,110,-0.509317,0.002467,-0.149611,-0.015350,1,1,0
4398,110,-0.591734,0.066699,-0.078157,0.005199,1,1,0
4407,111,-0.594817,0.064473,0.054505,0.009906,1,1,0
4401,111,-0.549441,0.130219,0.097702,-0.006071,1,1,0
4410,111,-0.516800,-0.011220,0.037566,-0.009787,1,1,0
4423,111,-0.535274,-0.031720,-0.173424,-0.063084,1,1,0
4402,111,-0.574779,0.029524,0.099493,0.039785,1,1,0
4433,111,-0.467883,0.037594,-0.167831,0.031891,1,1,0
4413,111,-0.633051,-0.001668,0.090625,-0.036841,1,1,0
4406,111,-0.643025,0.003697,0.155718,-0.044551,1,1,0
4416,111,-0.580257,0.026866,0.048126,-0.038676,1,1,0
4424,111,-0.528750,-0.005635,-0.127125,-0.081854,1,1,0
4420,111,-0.549212,0.059749,-0.080026,-0.143615,1,1,0
4439,111,-0.549163,0.066505,-0.055077,-0.050750,1,1,0
4421,111,-0.517780,0.126561,-0.089237,-0.071633,1,1,0
4418,111,-0.570741,0.038389,0.118592,-0.062243,1,1,0
4437,111,-0.479195,-0.027148,-0.188097,-0.115599,1,1,0
4411,111,-0.543700,0.084948,0.032697,-0.094939,1,1,0
4408,111,-0.691962,0.074299,0.024598,-0.032732,1,0,0
4422,111,-0.484472,-0.004275,-0.226055,0.032772,1,1,0
4432,111,-0.515006,0.032033,-0.095823,-0.065478,1,1,0
4431,111,-0.552741,0.122406,-0.122805,-0.141082,1,1,0
4438,111,-0.544853,0.022860,-0.068590,-0.026649,1,1,0
4405,111,-0.515471,-0.012629,0.009034,0.059901,1,1,0
4414,111,-0.588306,0.059016,-0.028911,0.007041,1,1,0
4409,111,-0.634995,0.059224,0.108351,0.013364,1,1,0
4428,111,-0.536278,0.163389,-0.197158,0.056455,1,1,0
4400,111,-0.534235,0.039424,0.109087,0.008221,1,1,0
4426,111,-0.411134,-0.017318,-0.075162,-0.040499,0,1,0
4417,111,-0.631613,0.023406,0.142102,-0.032070,1,1,0
4434,111,-0.541531,0.063227,-0.117592,-0.042430,1,1,0
4427,111,-0.535194,0.028350,-0.054087,-0.079409,1,1,0
4430,111,-0.576855,0.059167,-0.216462,-0.061034,1,1,0
4412,111,-0.664619,-0.032722,0.052652,-0.074836,1,0,0
4425,111,-0.568695,0.021941,-0.082401,-0.026117,1,1,0
4436,111,-0.521730,0.038439,-0.217572,0.028744,1,1,0
4403,111,-0.528247,0.019356,0.073009,-0.019153,1,1,0
4404,111,-0.593962,0.009363,0.078434,-0.045064,1,1,0
4415,111,-0.549845,-0.027551,0.047622,0.045846,1,1,0
4435,111,-0.683511,0.060332,-0.135199,0.036398,1,1,0
4419,111,-0.601591,0.028164,0.061431,0.047813,1,1,0
4429,111,-0.461478,-0.007749,-0.136706,-0.022864,1,1,0
4479,112,-0.528594,-0.048424,-0.185930,-0.091255,1,1,0
4444,112,-0.542423,-0.077344,0.109118,-0.011869,1,1,0
4474,112,-0.491994,0.034335,-0.188379,-0.037277,1,1,0
4468,112,-0.515629,0.014241,-0.190658,-0.024453,1,1,0
4447,112,-0.559430,0.071788,0.038830,0.070345,1,1,0
4471,112,-0.542727,-0.020342,-0.036938,-0.065529,1,1,0
4469,112,-0.486698,0.050420,-0.073897,0.017034,1,1,0
4466,112,-0.523294,0.084262,-0.184197,-0.034065,1,1,0
4463,112,-0.457790,-0.001372,-0.216039,-0.019524,1,1,0
4450,112,-0.594443,0.072925,0.048769,-0.009791,1,1,0
4455,112,-0.542164,-0.024505,0.096701,0.024843,1,1,0
4451,112,-0.656900,0.011766,0.067541,-0.003102,1,1,0
4456,112,-0.585548,0.066955,0.142726,0.021528,1,1,0
4458,112,-0.485893,0.040033,0.040602,-0.071181,1,1,0
4446,112,-0.587967,0.124431,0.085730,0.019160,1,1,0
4467,112,-0.512352,0.043420,-0.122215,0.115668,1,1,0
4472,112,-0.502585,0.042293,-0.137658,-0.074536,1,1,0
4448,112,-0.593609,0.090376,-0.036471,0.032757,1,1,0
4464,112,-0.481449,-0.059609,-0.160734,0.003079,1,1,0
4443,112,-0.529654,-0.011686,0.116756,-0.015204,1,1,0
4453,112,-0.624555,0.032167,0.044444,0.026138,1,1,0
4452,112,-0.511941,0.131250,0.117272,0.075138,1,1,0
4460,112,-0.596986,0.068968,-0.142189,-0.122487,1,1,0
4441,112,-0.561989,0.104061,-0.000576,-0.075456,1,1,0
4473,112,-0.580493,-0.057597,-0.158980,-0.098532,1,1,0
4461,112,-0.509928,-0.008795,-0.035552,0.017586,1,1,0
4457,112,-0.601446,-0.005039,0.020121,-0.088108,1,1,0
4445,112,-0.541784,0.042459,-0.074750,-0.077977,1,1,0
4476,112,-0.467286,0.008154,-0.053100,-0.095836,1,1,0
4478,112,-0.579801,0.029984,-0.090777,0.006999,1,1,0
4442,112,-0.463112,0.047076,0.035833,-0.022061,1,1,0
4440,112,-0.632405,0.135524,0.121698,-0.065268,1,0,0
4449,112,-0.513201,0.024215,0.151947,-0.073812,1,1,0
4475,112,-0.564551,0.014293,-0.148977,-0.105436,1,1,0
4465,112,-0.432262,0.054168,-0.197662,0.010872,1,1,0
4462,112,-0.502305,0.075738,-0.162283,-0.039096,1,1,0
4477,112,-0.565331,0.048186,-0.051723,-0.009069,1,1,0
4470,112,-0.451779,-0.049786,-0.037607,-0.039055,1,1,0
4454,112,-0.616230,0.076442,0.114536,-0.015812,1,1,0
4459,112,-0.624405,0.026965,0.006046,-0.033363,1,1,0
4508,113,-0.474578,-0.098474,0.013098,0.137712,0,1,0
4492,113,-0.502785,0.021732,0.031734,-0.096437,1,1,0
4495,113,-0.572401,0.069189,-0.038356,-0.078587,1,1,0
4507,113,-0.529753,0.117919,-0.018861,0.103694,1,1,0
