@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute f5 NUMERIC
@attribute f6 NUMERIC
@attribute f7 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
2874,72,0.129447,0.156333,0.065927,0.228265,0.186723,0.178346,0.148585,1,1
2845,72,0.099352,0.109262,0.070102,0.218993,0.170365,0.244055,0.113908,1,1
2866,72,0.201972,0.104787,0.150350,0.140079,0.201710,0.151940,0.194539,1,1
2861,72,0.251631,0.079512,0.116783,0.257327,0.147535,0.073616,0.101851,0,1
2854,72,0.087721,0.152728,0.068216,0.236440,0.126288,0.163226,0.136606,1,1
2859,72,0.021412,0.214273,0.068387,0.168490,0.261174,0.119726,0.199968,1,1
2865,72,0.104259,0.195485,0.188487,0.139318,0.140404,0.164080,0.240782,1,1
2878,72,0.151511,0.123772,0.240163,0.202300,0.207847,0.241280,0.110014,1,1
2872,72,0.122032,0.225405,0.146134,0.153710,0.122870,0.213034,0.026151,1,1
2868,72,0.097641,0.228348,0.127003,0.163617,0.218093,0.229427,0.122573,1,1
2853,72,0.008620,0.274774,0.197273,0.198714,0.106903,0.089327,0.133266,1,0
2857,72,0.152466,0.231022,0.085109,0.108542,0.229982,0.218346,0.109628,1,1
2840,72,0.152615,0.258274,0.147104,0.159650,0.258441,0.185658,0.236759,1,1
2849,72,0.081380,0.196853,0.097845,0.132333,0.244245,0.167915,0.075161,1,1
2863,72,0.221300,0.200155,0.162450,0.253198,0.219084,0.145572,0.223561,1,1
2852,72,0.043971,0.136722,0.059522,0.178234,0.118937,0.087973,0.141308,1,1
2893,73,0.179815,0.177948,0.212091,0.210692,0.272761,0.201793,0.177041,1,1
2894,73,-0.007261,0.279550,0.094859,0.133269,0.198707,0.216721,0.148267,1,0
2905,73,0.109819,0.063319,0.121264,0.128631,0.145892,0.112348,0.192172,1,1
2901,73,0.168203,0.177661,0.126610,0.216009,0.202326,0.156540,0.150774,1,1
2891,73,0.055275,0.243754,0.131639,0.209022,0.121623,0.140433,0.047255,1,1
2882,73,0.061163,0.154056,0.192803,0.192673,0.191955,0.126508,0.179240,1,1
2880,73,0.141247,0.155118,0.120843,0.189402,0.270667,0.099293,0.086621,1,1
2918,73,0.128038,0.257028,0.172575,0.204350,0.127808,0.186313,0.153990,1,1
2890,73,0.066837,0.201063,0.167666,0.256377,0.310102,0.154502,0.106694,1,1
2919,73,0.175176,0.164200,0.092447,0.090008,0.225780,0.183961,0.174166,1,1
2883,73,0.125125,0.241058,0.236384,0.143118,0.057426,0.130374,0.161964,1,1
2895,73,0.110480,0.148802,0.138421,0.132295,0.174536,0.259687,0.242967,1,1
2881,73,0.103806,0.264387,0.170426,0.187921,0.191407,0.256332,0.094472,1,1
2909,73,0.151353,0.227011,0.153518,0.189886,0.213639,0.049655,0.157476,1,1
2913,73,0.136569,0.235065,0.148188,0.212023,0.175208,0.229850,0.127491,1,1
2888,73,0.229810,0.216733,0.130322,0.116097,0.198934,0.127971,0.174534,1,1
2904,73,0.224165,0.222661,0.216577,0.255027,0.152322,0.199078,0.210158,1,1
2910,73,0.127880,0.198479,0.015612,0.223869,0.050862,0.050063,0.187240,1,1
2912,73,0.126725,0.228067,0.160706,0.220618,0.176074,0.207287,0.184734,1,1
2889,73,0.070209,0.302291,0.205070,0.176090,0.171571,0.170698,0.140505,1,0
2916,73,0.244272,0.218712,0.035855,0.118278,0.267887,0.291600,0.176338,1,1
2914,73,0.190941,0.230663,0.135158,0.276853,0.143518,0.175620,0.180004,1,1
2886,73,0.109940,0.176504,0.199329,0.220754,0.164884,0.232136,0.141747,1,1
2908,73,0.162904,0.219645,0.087981,0.211304,0.188267,0.236180,0.173274,1,1
2885,73,0.183747,0.139631,0.120004,0.163932,0.170632,0.158324,0.185489,1,1
2906,73,0.228718,0.172945,0.084940,0.124195,0.228930,0.228285,0.100134,1,1
2884,73,0.156757,0.192344,0.156902,0.048105,0.242591,0.163433,0.133079,1,1
2902,73,0.102603,0.067603,0.111062,0.169425,0.205731,0.234767,0.195422,1,1
2903,73,0.117048,0.170078,0.094389,0.162914,0.195794,0.184802,0.145827,1,1
2911,73,0.166454,0.117568,0.183778,0.114876,0.241340,0.133663,0.137992,1,1
2887,73,0.088934,0.188634,0.125551,0.177593,0.196042,0.153140,0.196473,1,1
2897,73,0.159106,0.151833,0.088541,0.256665,0.187906,0.247754,0.225767,1,1
2898,73,0.128166,0.185850,0.064182,0.200299,0.249669,0.189920,0.116913,1,1
2900,73,0.052350,0.129897,0.146635,0.166898,0.144822,0.234996,0.177043,1,1
2899,73,0.094646,0.205156,0.206629,0.152443,0.212594,0.123863,0.153102,1,1
2892,73,0.061799,0.118782,0.192652,0.187992,0.276433,0.155880,0.040049,1,1
2917,73,0.200785,0.216223,0.077814,0.197881,0.179393,0.133704,0.087546,1,1
2907,73,0.152831,0.259959,0.141256,0.237798,0.225580,0.092507,0.272340,1,1
2915,73,0.152942,0.169708,0.170657,0.162575,0.180700,0.093427,0.143996,1,1
2896,73,0.000369,0.243374,0.145882,0.033423,0.225637,0.192107,0.068556,1,0
2926,74,0.041463,0.303059,0.167811,0.257805,0.162816,0.228107,0.099490,1,0
2943,74,0.115688,0.282485,0.141974,0.113740,0.180499,0.119280,0.166886,1,1
2920,74,0.114370,0.189146,0.143980,0.180781,0.246555,0.207886,0.155327,1,1
2930,74,0.142735,0.215435,0.122704,0.233007,0.155066,0.267857,0.229304,1,1
2945,74,0.128619,0.142930,0.179841,0.273989,0.200998,0.153425,0.189855,1,1
2937,74,0.095351,0.233205,0.150637,0.166614,0.198770,0.106741,0.090088,1,1
2938,74,0.169836,0.329507,0.214978,0.219429,0.171775,0.176467,0.118354,1,0
2950,74,0.182830,0.166847,0.204825,0.135709,0.198492,0.176365,0.060993,1,1
2931,74,0.087645,0.168569,0.184780,0.187205,0.195798,0.218691,0.175609,1,1
2948,74,0.173087,0.152130,0.202988,0.164937,0.154172,0.177364,0.204169,1,1
2933,74,0.137975,0.185674,0.166202,0.133270,0.239178,0.201061,0.197213,1,1
2946,74,0.197706,0.165434,0.241438,0.216140,0.238624,0.179710,0.160515,1,1
2939,74,0.194971,0.199526,0.168532,0.148376,0.202335,0.182953,0.118018,1,1
2932,74,0.100983,0.181684,0.199517,0.248747,0.206778,0.115853,0.211925,1,1
2936,74,0.097640,0.177433,0.238695,0.110135,0.249662,0.266028,0.106905,1,1
2935,74,0.127357,0.188639,0.085749,0.216814,0.228438,0.274621,0.171646,1,1
2922,74,0.067752,0.234709,0.109176,0.164823,0.244195,0.086241,0.215926,1,1
2934,74,0.092554,0.155366,0.137049,0.053416,0.225927,0.158933,0.221968,1,1
2958,74,0.151176,0.155957,0.188458,0.189827,0.229621,0.277038,0.118892,1,1
2959,74,0.186543,0.186521,0.169099,0.236728,0.232203,0.185882,0.080588,1,1
2940,74,0.199179,0.178965,0.254481,0.211609,0.122128,0.145482,0.215286,1,1
2944,74,0.215161,0.216749,0.174643,0.119085,0.171008,0.088296,0.230606,1,1
2956,74,0.118548,0.092898,0.192782,0.135158,0.208713,0.258109,0.172410,1,1
2928,74,0.119864,0.146046,0.168064,0.180177,0.239847,0.217124,0.166558,1,1
2953,74,0.050144,0.161222,0.214006,0.215903,0.314441,0.187201,0.138410,1,1
2949,74,0.228252,0.167311,0.141967,0.159405,0.266804,0.238454,0.188201,1,1
2923,74,0.124438,0.140000,0.135141,0.117224,0.158781,0.209224,0.165987,1,1
2951,74,0.244877,0.160087,0.052295,0.260203,0.239644,0.213114,0.107034,1,1
2954,74,0.109111,0.130404,0.278620,0.130683,0.189445,0.251334,0.185981,1,1
2957,74,0.098666,0.198698,0.155769,0.136923,0.252307,0.163040,0.205598,1,1
2955,74,0.189732,0.175789,0.098837,0.143606,0.167866,0.231181,0.103351,1,1
2925,74,0.078768,0.279179,0.134068,0.205626,0.205001,0.264496,0.126720,1,1
2942,74,0.103831,0.292120,0.184788,0.260608,0.167287,0.143725,0.102489,1,1
2927,74,0.133456,0.223569,0.156486,0.238938,0.187940,0.011094,0.236699,1,1
2924,74,0.086225,0.140093,0.185114,0.214168,0.231802,0.109878,0.138178,1,1
2947,74,0.113745,0.159764,0.232688,0.161466,0.169063,0.242175,0.159267,1,1
2929,74,0.108096,0.171114,0.252491,0.112039,0.251076,0.158402,0.078949,1,1
2921,74,0.061602,0.216139,0.160363,0.164681,0.189847,0.181729,0.124208,1,1
2952,74,0.119286,0.172932,0.173436,0.249588,0.277977,0.166871,0.184851,1,1
2941,74,0.169160,0.123695,0.151985,0.141166,0.195147,0.231047,0.142851,1,1
2974,75,0.152395,0.140458,0.118156,0.170357,0.295648,0.171477,0.089366,1,1
2960,75,0.267337,0.155448,0.191332,0.252539,0.180600,0.217062,0.017777,1,1
2985,75,0.143295,0.133608,0.142912,0.146865,0.263895,0.157641,0.140410,1,1
2991,75,0.070592,0.124097,0.189602,0.221193,0.221728,0.174385,0.145169,1,1
2966,75,0.096675,0.119122,0.165879,0.252390,0.074195,0.196058,0.162764,1,1
2982,75,0.120102,0.206070,0.183003,0.157100,0.140842,0.127468,0.276965,1,1
2971,75,0.060291,0.247417,0.150875,0.190867,0.134189,0.155768,0.201655,1,1
2976,75,0.100538,0.102003,0.191181,0.203392,0.258752,0.167213,0.106148,1,1
2996,75,0.201901,0.199333,0.141357,0.290784,0.179973,0.160667,0.043770,1,1
2983,75,0.167893,0.198686,0.085708,0.262588,0.251282,0.162986,0.125686,1,1
2989,75,0.161376,0.082189,0.092292,0.138508,0.174054,0.055289,0.231636,1,1
2964,75,0.179874,0.255817,0.195589,0.132630,0.203976,0.132977,0.146605,1,1
2986,75,0.122284,0.224351,0.222633,0.191958,0.153931,0.106680,0.171097,1,1
2970,75,0.140088,0.226864,0.177850,0.192661,0.104980,0.145325,0.179990,1,1
2963,75,0.149983,0.260498,0.252319,0.281039,0.152977,0.077779,0.147524,1,1
2977,75,0.170617,0.201799,0.111890,0.213860,0.179513,0.207764,0.157068,1,1
2962,75,0.034441,0.237644,0.139233,0.095487,0.110161,0.173759,0.245537,1,1
2995,75,0.154703,0.210339,0.125274,0.225053,0.251568,0.119866,0.174188,1,1
2988,75,0.066518,0.189158,0.147275,0.068174,0.157375,0.184032,0.155640,1,1
2980,75,0.168929,0.182267,0.161795,0.180736,0.231547,0.096237,0.106811,1,1
2965,75,0.211583,0.246420,0.158123,0.143968,0.203654,0.256799,0.128515,1,1
2997,75,0.092295,0.302029,0.218954,0.249016,0.234333,0.164939,0.167713,1,1
2967,75,0.112542,0.182443,0.114272,0.140116,0.319762,0.173107,0.250027,1,1
2973,75,0.162339,0.157057,0.206309,0.127675,0.124385,0.208398,0.158062,1,1
2972,75,0.221281,0.130511,0.141668,0.137626,0.241907,0.262402,0.192688,1,1
2992,75,0.140559,0.255228,0.171049,0.131450,0.270091,0.219879,0.097986,1,1
2981,75,0.088012,0.174993,0.267121,0.176646,0.129814,0.210071,0.184135,1,1
2961,75,0.241605,0.183599,0.134777,0.170179,0.208882,0.186161,0.156670,1,1
2990,75,0.102599,0.195382,0.208997,0.177272,0.212077,0.147359,-0.004762,1,1
2969,75,0.153688,0.240283,0.171628,0.183828,0.230897,0.130480,0.113369,1,1
2999,75,0.056123,0.163443,0.242317,0.185982,0.222333,0.162605,0.223529,1,1
2998,75,0.161579,0.231908,0.194925,0.173095,0.202621,0.240159,0.158173,1,1
2979,75,0.127730,0.194319,0.157158,0.252134,0.099936,0.227515,0.191339,1,1
2968,75,0.174625,0.177887,0.195856,0.124492,0.118621,0.133990,0.207457,1,1
2975,75,0.105344,0.256834,0.171926,0.203822,0.233996,0.128304,0.235792,1,1
2993,75,0.138729,0.155425,0.167093,0.162819,0.249965,0.147951,0.084404,1,1
2987,75,0.226847,0.144197,0.213184,0.161461,0.151017,0.029463,0.110393,1,1
2994,75,0.113265,0.128196,0.144985,0.130214,0.240663,0.269039,0.182461,1,1
2978,75,0.073441,0.192377,0.200612,0.159536,0.139425,0.206670,0.190309,1,1
2984,75,0.097394,0.207265,0.170295,0.180584,0.223096,0.140374,0.147546,1,1
3015,76,0.153225,0.162098,0.166064,0.211624,0.181785,0.231380,0.162081,1,1
3021,76,0.123302,0.138647,0.196955,0.177112,0.193957,0.243730,0.163429,1,1
3030,76,0.091301,0.173243,0.154073,0.182186,0.180929,0.187450,0.153180,1,1
3009,76,0.132014,0.228072,0.253240,0.286562,0.239149,0.221503,0.235171,1,1
3031,76,0.175361,0.165595,0.173799,0.124862,0.129001,0.172473,0.225731,1,1
3033,76,0.130151,0.132170,0.112930,0.220358,0.194082,0.197470,0.046713,1,1
3039,76,0.046919,0.230632,0.169067,0.214580,0.179795,0.092893,0.088753,1,1
3010,76,0.128531,0.231961,0.205841,0.230008,0.261063,0.151306,0.108378,1,1
3034,76,0.188625,0.079285,0.145000,0.127084,0.207461,0.142154,0.138205,1,1
3001,76,0.117944,0.255853,0.189828,0.204749,0.200356,0.160087,0.128813,1,1
3032,76,0.165026,0.172454,0.283664,0.286702,0.218330,0.322486,0.166350,1,1
3028,76,0.184071,0.190497,0.146412,0.217637,0.267118,0.214793,0.277168,1,1
3020,76,0.144360,0.186997,0.117139,0.178653,0.242570,0.192605,0.219197,1,1
3024,76,0.095355,0.185906,0.140888,0.181209,0.118700,0.123716,0.166348,1,1
3019,76,0.091867,0.179998,0.228305,0.172214,0.246223,0.180025,0.159641,1,1
3022,76,0.185804,0.247658,0.123387,0.165572,0.074208,0.182505,0.111763,1,1
3006,76,0.081648,0.159765,0.254990,0.213833,0.321944,0.184399,0.176176,1,1
3004,76,0.195805,0.160329,0.202629,0.201682,0.107505,0.200463,0.203811,1,1
3026,76,0.081113,0.187289,0.174271,0.175261,0.104975,0.268006,0.298246,1,1
3036,76,0.185688,0.093827,0.125445,0.159129,0.202539,0.114883,0.195949,1,1
3037,76,0.208787,0.174314,0.217852,0.240748,0.237240,0.146529,0.255702,1,1
3038,76,0.145664,0.287877,0.182060,0.197127,0.219651,0.188768,0.082412,1,1
3023,76,0.109016,0.242036,0.231007,0.261485,0.203200,0.233745,0.142448,1,1
3017,76,0.099126,0.315127,0.226719,0.176035,0.120876,0.244142,0.163319,1,0
3027,76,0.173376,0.140445,0.144044,0.135112,0.222005,0.212965,0.110111,1,1
3000,76,0.052218,0.185608,0.018722,0.132772,0.179785,0.281023,0.129677,1,1
3016,76,0.194494,0.264435,0.146551,0.137440,0.250773,0.258672,0.143486,1,1
3014,76,0.163048,0.242992,0.126252,0.226696,0.193515,0.259986,0.237923,1,1
3025,76,0.114737,0.167640,0.115486,0.152247,0.272132,0.175143,0.202924,1,1
3011,76,0.118921,0.208607,0.184079,0.270933,0.202587,0.161535,0.172071,1,1
3013,76,0.215967,0.263655,0.135837,0.199620,0.287992,0.191826,0.147389,1,1
3007,76,0.184527,0.153922,0.148758,0.233281,0.165229,0.229964,0.209720,1,1
3003,76,0.151857,0.255406,0.199857,0.158058,0.206979,0.217471,0.134391,1,1
3029,76,0.092410,0.260859,0.227372,0.209522,0.179380,0.172373,0.135878,1,1
3008,76,0.001236,0.193606,0.196662,0.210636,0.198632,0.149611,0.136763,1,1
3012,76,0.070076,0.249920,0.130166,0.161721,0.190775,0.148360,0.162838,1,1
3005,76,0.173776,0.225281,0.194476,0.155323,0.190018,0.289430,0.213680,1,1
3018,76,0.094768,0.167494,0.166449,0.188634,0.190990,0.201570,0.203314,1,1
3035,76,0.253532,0.216724,0.146012,0.175451,0.145764,0.174398,0.125459,1,1
3002,76,0.102233,0.141483,0.153238,0.111768,0.235222,0.256067,0.179008,1,1
3048,77,0.122599,0.188847,0.175429,0.203496,0.212060,0.251195,0.068078,1,1
3077,77,0.156169,0.234916,0.206966,0.144584,0.222174,0.148871,0.107276,1,1
3070,77,0.104170,0.077867,0.184568,0.232339,0.245810,0.133243,0.213124,1,1
3049,77,0.181908,0.182012,0.233093,0.254513,0.193470,0.207284,0.118516,1,1
3075,77,0.134839,0.120993,0.259352,0.195141,0.159632,0.173313,0.248042,1,1
3041,77,0.248636,0.239398,0.082927,0.167103,0.178603,0.168453,0.178838,1,1
3045,77,0.172781,0.240143,0.151151,0.100735,0.264676,0.233488,0.164350,1,1
3042,77,0.153953,0.113384,0.180475,0.316554,0.176008,0.186465,0.110184,1,1
3040,77,0.078238,0.272868,0.130552,0.177434,0.268854,0.269401,0.118680,1,1
3054,77,0.079221,0.209923,0.187931,0.223002,0.201770,0.124984,0.129958,1,1
3061,77,0.112549,0.260070,0.167842,0.125595,0.233520,0.103468,0.203408,1,1
3058,77,0.089234,0.212542,0.140715,0.245171,0.256270,0.308062,0.163175,1,1
3072,77,0.100348,0.148063,0.177606,0.248516,0.189290,0.211491,0.115840,1,1
3051,77,0.204211,0.236447,0.246758,0.243379,0.254289,0.196570,0.210699,1,1
3056,77,0.169739,0.187539,0.131240,0.209037,0.195700,0.124027,0.152676,1,1
3059,77,0.177083,0.244149,0.255299,0.071386,0.359652,0.246690,0.212514,1,1
3053,77,0.063631,0.260420,0.142112,0.251740,0.175619,0.246647,0.207372,1,1
3074,77,0.198801,0.195095,0.124196,0.145532,0.146406,0.140101,0.123538,1,1
3055,77,0.211438,0.178419,0.134656,0.150807,0.199405,0.223729,0.185368,1,1
3071,77,0.095748,0.212788,0.255065,0.164636,0.224443,0.193791,0.209928,1,1
3069,77,0.187971,0.227547,0.189989,0.180588,0.160454,0.257639,0.176889,1,1
3073,77,0.181782,0.135252,0.137847,0.213646,0.155508,0.227269,0.138977,1,1
3076,77,0.119929,0.084379,0.254705,0.267336,0.177727,0.194377,0.144201,1,1
3050,77,0.122370,0.206254,0.146530,0.191775,0.243598,0.251121,0.202514,1,1
3043,77,0.030092,0.214207,0.152410,0.203712,0.214821,0.203684,0.162052,1,1
3044,77,0.201526,0.184170,0.184481,0.197576,0.270395,0.164073,0.177574,1,1
3057,77,0.127590,0.229468,0.175287,0.249830,0.214277,0.137655,0.116434,1,1
3066,77,0.131171,0.109113,0.094464,0.152091,0.193027,0.165235,0.175297,1,1
3079,77,0.127500,0.202974,0.143706,0.274597,0.370531,0.145679,0.114075,1,1
3068,77,0.183837,0.230107,0.154240,0.177236,0.235819,0.207282,0.278048,1,1
3078,77,0.160776,0.186646,0.232857,0.179566,0.252249,0.238748,0.108705,1,1
3064,77,0.235313,0.101280,0.130320,0.237568,0.234521,0.184351,0.083299,1,1
3063,77,0.101755,0.199195,0.202261,0.191682,0.188791,0.228970,0.154986,1,1
3067,77,0.174127,0.258044,0.145778,0.265064,0.242311,0.204059,0.068448,1,1
3046,77,0.147831,0.127971,0.203820,0.114282,0.209476,0.163869,0.220356,1,1
3062,77,0.168150,0.187181,0.165662,0.166460,0.141538,0.219548,0.068727,1,1
3052,77,0.182636,0.195150,0.144398,0.204847,0.167752,0.300349,0.126458,1,1
3047,77,0.081907,0.232105,0.130345,0.209382,0.190863,0.147378,0.216007,1,1
3060,77,0.166219,0.170737,0.238603,0.211202,0.240865,0.156712,0.208431,1,1
3065,77,0.108322,0.163411,0.181320,0.156617,0.240490,0.102952,0.148918,1,1
3099,78,0.199970,0.172143,0.124774,0.237471,0.199935,0.213280,0.115288,1,1
3087,78,0.131599,0.162039,0.183341,0.302341,0.224512,0.085736,0.215779,1,1
3101,78,0.133500,0.237734,0.160241,0.194833,0.253152,0.211646,0.176250,1,1
3095,78,0.048172,0.292719,0.231382,0.144443,0.262422,0.132455,0.151004,1,0
3096,78,0.019792,0.265067,0.210237,0.187710,0.260190,0.238312,0.148605,1,0
3110,78,0.190162,0.162236,0.139055,0.219306,0.151696,0.167728,0.161931,1,1
3092,78,0.087337,0.158267,0.196811,0.192683,0.178764,0.181469,0.164683,1,1
3108,78,0.122340,0.191931,0.155337,0.232599,0.194158,0.209190,0.143654,1,1
3084,78,0.190572,0.206458,0.145780,0.219910,0.235582,0.108340,0.221645,1,1
3080,78,0.076136,0.219143,0.140465,0.149054,0.225699,0.181157,0.210878,1,1
3107,78,0.164116,0.090456,0.129737,0.199902,0.236074,0.221702,0.157979,1,1
3082,78,0.282618,0.209683,0.143515,0.119078,0.284244,0.389320,0.163971,1,1
3083,78,0.159455,0.227287,0.218124,0.202087,0.230918,0.188562,0.270655,1,1
3085,78,0.046162,0.113668,0.114683,0.197679,0.230484,0.229842,0.224442,1,1
3111,78,0.273310,0.208337,0.163892,0.287690,0.281339,0.188933,0.227863,1,1
3113,78,0.143049,0.249319,0.204513,0.193401,0.181882,0.203409,0.247649,1,1
3117,78,0.060449,0.142288,0.140990,0.162650,0.299167,0.192645,0.225177,1,1
3094,78,0.055461,0.188739,0.187115,0.195741,0.238144,0.189309,0.159103,1,1
3105,78,0.208405,0.267337,0.235977,0.215336,0.240648,0.200328,0.247975,1,1
3097,78,0.241103,0.219875,0.171693,0.270275,0.199469,0.244674,0.166813,1,1
3104,78,0.127559,0.157944,0.153226,0.134157,0.220923,0.152793,0.215196,1,1
3090,78,0.127276,0.237441,0.137301,0.150265,0.134279,0.177090,0.196123,1,1
3112,78,0.144412,0.095582,0.252965,0.044783,0.198561,0.142999,0.133233,1,1
3116,78,0.185439,0.087563,0.244558,0.153211,0.136789,0.197522,0.117774,1,1
3109,78,0.115113,0.172392,0.200174,0.263254,0.152761,0.111182,0.201980,1,1
3118,78,0.124087,0.142139,0.048222,0.195149,0.199828,0.172226,0.113478,1,1
3081,78,0.125039,0.159529,0.132019,0.160550,0.283277,0.226075,0.101315,1,1
3103,78,0.077786,0.137031,0.299174,0.227847,0.172550,0.201139,0.187452,1,1
3119,78,0.117374,0.096783,0.145782,0.228783,0.294433,0.198656,0.108983,1,1
3106,78,0.124539,0.162179,0.232714,0.169930,0.222008,0.184207,0.110460,1,1
3115,78,0.227550,0.121991,0.185542,0.155242,0.259939,0.191898,0.158995,1,1
3098,78,0.132786,0.235455,0.271401,0.195941,0.212755,0.215208,0.172337,1,1
3093,78,0.080402,0.255297,0.253552,0.147421,0.219671,0.142290,0.129449,1,1
3102,78,0.218976,0.170915,0.155008,0.213668,0.234631,0.247929,0.172475,1,1
3086,78,0.059238,0.154988,0.193326,0.200991,0.272417,0.212672,0.242915,1,1
3091,78,0.109991,0.168521,0.210581,0.145520,0.129531,0.210569,0.220278,1,1
3114,78,0.158003,0.145556,0.174271,0.220168,0.255194,0.180266,0.190389,1,1
3088,78,0.155717,0.156526,0.068217,0.237784,0.249113,0.166842,-0.006350,1,1
3089,78,0.190221,0.131004,0.086727,0.225004,0.253024,0.155775,0.198836,1,1
3100,78,0.199538,0.123743,0.227708,0.160150,0.255824,0.164981,0.127755,1,1
3146,79,0.147775,0.083845,0.059595,0.172607,0.152451,0.214879,0.156473,1,1
3153,79,0.182145,0.066197,0.175048,0.194857,0.221819,0.225829,0.165484,1,1
3156,79,0.057391,0.069374,0.257262,0.227841,0.302397,0.171308,0.095046,0,1
3154,79,0.110058,0.238585,0.124646,0.137649,0.227655,0.232833,0.134234,1,1
3140,79,0.076982,0.100824,0.145532,0.163014,0.116904,0.136306,0.130899,1,1
3149,79,0.117896,0.158597,0.261428,0.220248,0.271491,0.236558,0.154515,1,1
3121,79,0.180294,0.263729,0.203066,0.305279,0.262053,0.180302,0.219550,1,1
3138,79,0.123886,0.166068,0.271137,0.204425,0.231225,0.175465,0.169453,1,1
3152,79,0.169126,0.087732,0.182254,0.180344,0.179183,0.185003,0.195546,1,1
3141,79,0.199264,0.160929,0.163212,0.164425,0.223606,0.161214,0.176507,1,1
3139,79,0.111116,0.238482,0.096012,0.178780,0.238167,0.207470,0.234276,1,1
3123,79,0.195059,0.177678,0.215640,0.207781,0.238337,0.160190,0.308026,1,1
3150,79,0.158472,0.128581,0.112820,0.250636,0.294502,0.129177,0.128914,1,1
3136,79,0.137428,0.190556,0.206295,0.188575,0.271020,0.252232,0.130711,1,1
3145,79,0.140147,0.105090,0.214677,0.122882,0.216172,0.138806,0.144926,1,1
3151,79,0.176927,0.225876,0.137934,0.222137,0.238156,0.151442,0.155994,1,1
3147,79,0.172829,0.136855,0.193519,0.227992,0.141951,0.197810,0.097101,1,1
3126,79,0.177078,0.224428,0.198661,0.143645,0.193740,0.228803,0.211963,1,1
3130,79,0.100401,0.239212,0.167705,0.201167,0.238419,0.215554,0.224593,1,1
3124,79,0.188063,0.190765,0.146797,0.184760,0.341061,0.128963,0.169025,1,1
3158,79,0.135417,0.229920,0.234142,0.212566,0.259748,0.233889,0.144674,1,1
3135,79,0.137878,0.214996,0.171827,0.295785,0.260575,0.217446,0.181648,1,1
3127,79,0.126843,0.252847,0.152566,0.163110,0.253934,0.214920,0.240938,1,1
3125,79,0.172732,0.240980,0.250684,0.175903,0.307918,0.187486,0.191959,1,1
3144,79,0.146801,0.236999,0.198543,0.123648,0.161588,0.091814,0.196638,1,1
3133,79,0.121725,0.159634,0.198785,0.215942,0.118244,0.195211,0.150606,1,1
3128,79,0.204042,0.190230,0.233650,0.176095,0.268881,0.185103,0.160315,1,1
3129,79,0.097829,0.189561,0.127254,0.179125,0.266350,0.151858,0.252336,1,1
3120,79,0.252474,0.186212,0.185992,0.306881,0.212767,0.154423,0.188941,1,1
3155,79,0.214700,0.181454,0.213186,0.245536,0.185838,0.254303,0.230172,1,1
3137,79,0.163122,0.232112,0.134535,0.163565,0.203231,0.221977,0.187321,1,1
3132,79,0.111636,0.216503,0.143803,0.226378,0.159496,0.232904,0.224010,1,1
3159,79,0.205461,0.204383,0.105947,0.173882,0.235883,0.228164,0.198193,1,1
3134,79,0.209309,0.176317,0.170668,0.201286,0.226397,0.192787,0.165812,1,1
3131,79,0.205723,0.274615,0.253357,0.235223,0.239706,0.199962,0.139447,1,1
3148,79,0.140805,0.178272,0.240066,0.225146,0.198142,0.194546,0.078710,1,1
3143,79,0.116192,0.259438,0.161998,0.182877,0.159867,0.265367,0.189705,1,1
3157,79,0.082840,0.080040,0.187372,0.228931,0.220323,0.189599,0.209725,1,1
3122,79,0.114838,0.258286,0.188133,0.167213,0.307453,0.210328,0.230620,1,1
3142,79,0.179697,0.192374,0.234644,0.128152,0.251187,0.280989,0.204238,1,1
3183,80,0.190599,0.135261,0.130099,0.176197,0.266385,0.201176,0.172201,1,1
3170,80,0.166391,0.206956,0.198758,0.181070,0.188101,0.213049,0.234365,1,1
3197,80,0.175070,0.140273,0.271300,0.193982,0.211613,0.220875,0.161099,1,1
3171,80,0.138228,0.256626,0.124388,0.188274,0.220511,0.239817,0.224816,1,1
3163,80,0.156982,0.183923,0.135568,0.171910,0.218455,0.256692,0.145229,1,1
3164,80,0.183283,0.245609,0.209208,0.211688,0.215674,0.224043,0.131895,1,1
3175,80,0.181838,0.076648,0.121937,0.237260,0.337255,0.230800,0.169298,1,1
3167,80,0.143873,0.211985,0.119559,0.174063,0.232702,0.210803,0.268104,1,1
3195,80,0.122565,0.112804,0.170836,0.345511,0.295180,0.310920,0.135058,1,1
3165,80,0.093857,0.208083,0.178672,0.246588,0.177087,0.168184,0.153232,1,1
3174,80,0.135252,0.245780,0.155770,0.111445,0.181827,0.271093,0.191221,1,1
3184,80,0.124240,0.177946,0.222438,0.208304,0.157089,0.131406,0.253576,1,1
3186,80,0.053704,0.187830,0.172939,0.225693,0.262945,0.129517,0.200465,1,1
3188,80,0.101658,0.180435,0.138885,0.218301,0.270287,0.171788,0.104317,1,1
3193,80,0.152063,0.151171,0.179907,0.188655,0.236288,0.198908,0.177365,1,1
3182,80,0.188509,0.102405,0.127537,0.122356,0.213047,0.366673,0.152612,1,1
3189,80,0.099622,0.199858,0.127787,0.175629,0.245002,0.224957,0.117068,1,1
3198,80,0.183004,0.200097,0.226204,0.176198,0.242312,0.165935,0.229604,1,1
